X,Y,name,midas
-69.3237865229,44.4916225336,unnamed pond-7711-Freedom,"7711"
-69.30845064,44.4921876031,unnamed pond-7713-Freedom,"7713"
-69.3773674653,44.4728879678,unnamed pond-7715-Freedom,"7715"
-69.3522588261,44.6399730217,unnamed pond-7717-Burnham,"7717"
-69.4179528987,44.6864628866,unnamed pond-7719-Burnham,"7719"
-69.3877432045,44.6551054311,unnamed pond-7723-Burnham,"7723"
-69.1256024282,44.5506604515,unnamed pond-7727-Brooks,"7727"
-70.8828200585,45.1397681499,unnamed pond-7728-Upper Cupsuptic Twp,"7728"
-69.0932860205,44.3552904689,unnamed pond-7729-Belmont,"7729"
-70.8631607291,45.0711775465,unnamed pond-7730-Lower Cupsuptic Twp,"7730"
-69.1652834641,44.3939897102,unnamed pond-7731-Belmont,"7731"
-70.8720789223,45.0772929536,unnamed pond-7732-Lower Cupsuptic Twp,"7732"
-69.0973150721,44.3532275887,unnamed pond-7733-Belmont,"7733"
-69.0154566728,44.4208396342,unnamed pond-7735-Belfast,"7735"
-70.8875702287,45.1293537769,unnamed pond-7736-Upper Cupsuptic Twp,"7736"
-69.0439956584,44.4079168157,unnamed pond-7737-Belfast,"7737"
-69.0094201772,44.4470018875,unnamed pond-7739-Belfast,"7739"
-69.9723580266,45.4594884824,unnamed pond-7740-Chase Stream Twp,"7740"
-69.0438075324,44.4173735715,unnamed pond-7741-Belfast,"7741"
-69.0430912395,44.4166821477,unnamed pond-7743-Belfast,"7743"
-69.9079516841,45.8513795973,unnamed pond-7744-West Middlesex Canal Grant Twp,"7744"
-69.9423884767,45.5139947587,unnamed pond-7748-Chase Stream Twp,"7748"
-69.7765453491,43.9277376369,unnamed pond-7751-Woolwich,"7751"
-69.9218583199,45.5013563828,unnamed pond-7752-Chase Stream Twp,"7752"
-69.7300529666,43.9860770426,unnamed pond-7753-Woolwich,"7753"
-69.7353654429,43.9803921477,unnamed pond-7755-Woolwich,"7755"
-69.7284265928,43.9582674349,unnamed pond-7757-Woolwich,"7757"
-69.7284556653,43.9608995654,unnamed pond-7759-Woolwich,"7759"
-69.7300156549,45.6210718516,unnamed pond-7760-Misery Gore Twp,"7760"
-69.7605296572,43.9245697243,unnamed pond-7761-Woolwich,"7761"
-69.7325423031,45.6216785436,unnamed pond-7762-Taunton & Raynham Academy Grant,"7762"
-70.3439996318,45.5060344688,unnamed pond-7764-T5 R7 BKP WKR,"7764"
-69.7695151223,43.9911733603,unnamed pond-7765-Woolwich,"7765"
-70.3458242817,45.4845040625,unnamed pond-7766-T5 R7 BKP WKR,"7766"
-69.7576290072,43.9275990178,unnamed pond-7767-Woolwich,"7767"
-70.346851102,45.4859154687,unnamed pond-7768-T5 R7 BKP WKR,"7768"
-69.7655845061,43.7746837052,unnamed pond-7769-Georgetown,"7769"
-70.3386463563,45.4895948035,unnamed pond-7770-T5 R7 BKP WKR,"7770"
-69.7598763558,43.7849657089,unnamed pond-7771-Georgetown,"7771"
-70.4040302561,45.4882295441,unnamed pond-7772-Appleton Twp,"7772"
-69.7592203946,43.7812041569,unnamed pond-7773-Georgetown,"7773"
-70.393898545,45.4773453528,unnamed pond-7774-Appleton Twp,"7774"
-70.414851941,45.4764945327,unnamed pond-7776-Appleton Twp,"7776"
-69.7355197652,43.8044633901,unnamed pond-7777-Georgetown,"7777"
-70.3669887148,45.4776452976,unnamed pond-7778-T5 R7 BKP WKR,"7778"
-70.3166975123,45.4784193146,unnamed pond-7780-T5 R7 BKP WKR,"7780"
-69.7290609914,43.8137160821,unnamed pond-7781-Georgetown,"7781"
-70.3265454748,45.4989553287,unnamed pond-7782-T5 R7 BKP WKR,"7782"
-69.7270350889,43.8137519543,unnamed pond-7783-Georgetown,"7783"
-69.8413224548,43.7258477516,unnamed pond-7787-Phippsburg,"7787"
-69.8622678387,43.7538129366,unnamed pond-7789-Phippsburg,"7789"
-69.9173522073,45.4517353312,unnamed pond-7790-Chase Stream Twp,"7790"
-69.7988361882,43.7651678926,unnamed pond-7791-Phippsburg,"7791"
-69.8038720995,43.8437836482,unnamed pond-7793-Phippsburg,"7793"
-69.8752191742,44.1030790271,unnamed pond-7795-Richmond,"7795"
-69.9155132475,45.4583980858,unnamed pond-7796-Chase Stream Twp,"7796"
-69.8955561569,45.4578189937,unnamed pond-7798-Chase Stream Twp,"7798"
-70.0000968224,44.0733332012,unnamed pond-7799-Bowdoin,"7799"
-69.9048016442,45.4629413722,unnamed pond-7800-Chase Stream Twp,"7800"
-69.9873849567,44.0716381134,unnamed pond-7801-Bowdoin,"7801"
-70.0258163872,44.0490370139,unnamed pond-7803-Lisbon,"7803"
-69.6758585698,43.9903934206,unnamed pond-7805-Wiscasset,"7805"
-69.915353462,45.4771700145,unnamed pond-7806-Chase Stream Twp,"7806"
-69.6795968519,43.993266933,unnamed pond-7807-Wiscasset,"7807"
-69.9288763478,45.4797430154,unnamed pond-7808-Chase Stream Twp,"7808"
-69.6780134956,43.9902103198,unnamed pond-7809-Wiscasset,"7809"
-69.9150484885,45.4833449953,unnamed pond-7812-Chase Stream Twp,"7812"
-69.6883820373,43.9811631098,unnamed pond-7813-Wiscasset,"7813"
-69.9170305962,45.4842711345,unnamed pond-7814-Chase Stream Twp,"7814"
-69.7071395471,43.979884227,unnamed pond-7815-Wiscasset,"7815"
-69.917542262,45.4889317328,unnamed pond-7816-Chase Stream Twp,"7816"
-69.6768979155,44.0017377674,unnamed pond-7817-Wiscasset,"7817"
-69.9185202849,45.494432264,unnamed pond-7818-Chase Stream Twp,"7818"
-69.3901697052,44.1436049631,unnamed pond-7819-Waldoboro,"7819"
-69.8649173623,45.4854613761,unnamed pond-7820-Chase Stream Twp,"7820"
-69.3886405352,44.1149486939,unnamed pond-7821-Waldoboro,"7821"
-69.8521442997,45.4887491243,unnamed pond-7822-Chase Stream Twp,"7822"
-69.3021693067,44.0545908222,unnamed pond-7823-Waldoboro,"7823"
-69.3575066281,44.02950992,unnamed pond-7825-Waldoboro,"7825"
-69.3086110711,44.0455405019,unnamed pond-7827-Waldoboro,"7827"
-69.8524868288,45.4921261999,unnamed pond-7828-Chase Stream Twp,"7828"
-69.2900944609,44.0756952646,unnamed pond-7829-Waldoboro,"7829"
-69.3483280415,44.1785098152,unnamed pond-7831-Waldoboro,"7831"
-69.8543417038,45.4943287921,unnamed pond-7832-Chase Stream Twp,"7832"
-69.394132259,44.1821546024,unnamed pond-7833-Waldoboro,"7833"
-69.8653757931,45.4950769982,unnamed pond-7834-Chase Stream Twp,"7834"
-69.3611679622,44.1292063873,unnamed pond-7835-Waldoboro,"7835"
-69.8691013086,45.4975501547,unnamed pond-7836-Chase Stream Twp,"7836"
-69.3679841421,44.1323312535,unnamed pond-7837-Waldoboro,"7837"
-69.309763882,44.0851669802,unnamed pond-7839-Waldoboro,"7839"
-69.48537206,44.0833999816,unnamed pond-7841-Nobleboro,"7841"
-69.4823469825,44.0931462557,unnamed pond-7843-Nobleboro,"7843"
-69.4773712566,44.1076279662,unnamed pond-7845-Nobleboro,"7845"
-69.9863257982,45.4981301855,unnamed pond-7846-Chase Stream Twp,"7846"
-69.4926551676,44.0672593198,unnamed pond-7847-Nobleboro,"7847"
-69.3168463408,43.7668670695,unnamed pond-7849-Monhegan Island Plt,"7849"
-70.4028313123,45.4884882386,unnamed pond-7850-Appleton Twp,"7850"
-69.4660517304,44.023500391,unnamed pond-7851-Damariscotta,"7851"
-69.7528691495,45.8607643427,unnamed pond-7852-Big W Twp,"7852"
-69.4870559037,44.0529950202,unnamed pond-7853-Damariscotta,"7853"
-69.7577675735,45.8589966611,unnamed pond-7854-Big W Twp,"7854"
-69.460805539,44.0057725756,unnamed pond-7855-Bremen,"7855"
-69.7613010313,45.8586075412,unnamed pond-7856-Big W Twp,"7856"
-69.4486594842,43.9803047965,unnamed pond-7857-Bremen,"7857"
-69.7628596539,45.8589987028,unnamed pond-7858-Big W Twp,"7858"
-69.4559643285,43.9331324577,unnamed pond-7859-Bristol,"7859"
-69.4717330212,43.8960829418,unnamed pond-7861-Bristol,"7861"
-69.7157192988,45.9095923499,unnamed pond-7862-Seboomook Twp,"7862"
-69.4982001515,43.9054772047,unnamed pond-7863-Bristol,"7863"
-69.7901581587,45.8985070477,unnamed pond-7864-Seboomook Twp,"7864"
-69.4818984902,43.9282289952,unnamed pond-7865-Bristol,"7865"
-69.4628355815,43.909124704,unnamed pond-7867-Bristol,"7867"
-69.4618396062,43.961584705,unnamed pond-7869-Bristol,"7869"
-69.8189724539,45.8865963976,unnamed pond-7870-Plymouth Twp,"7870"
-69.8822985065,45.8600089655,unnamed pond-7872-Plymouth Twp,"7872"
-69.6022315296,43.8222366419,unnamed pond-7873-Boothbay,"7873"
-69.8101086408,45.8995579215,unnamed pond-7874-Plymouth Twp,"7874"
-69.6366648217,43.8891871448,unnamed pond-7875-Boothbay,"7875"
-69.8034550619,45.8956702723,unnamed pond-7876-Plymouth Twp,"7876"
-69.6805203685,43.8825316109,unnamed pond-7877-Boothbay,"7877"
-69.8159403024,45.8970800091,unnamed pond-7878-Plymouth Twp,"7878"
-69.5882812995,43.8597870663,unnamed pond-7879-Boothbay,"7879"
-69.8023190973,45.8961853047,unnamed pond-7880-Plymouth Twp,"7880"
-69.5990324932,43.8237702149,unnamed pond-7881-Boothbay,"7881"
-69.8024385289,45.9003739479,unnamed pond-7882-Plymouth Twp,"7882"
-69.6377052266,43.9263359559,unnamed pond-7883-Boothbay,"7883"
-69.8014681251,45.8960115143,unnamed pond-7884-Plymouth Twp,"7884"
-69.6001429517,43.8701983656,unnamed pond-7885-Boothbay,"7885"
-69.7998256569,45.8743614007,unnamed pond-7886-Plymouth Twp,"7886"
-69.6351755746,43.9534708532,unnamed pond-7887-Edgecomb,"7887"
-69.8057227071,45.876603572,unnamed pond-7888-Plymouth Twp,"7888"
-69.7075808105,43.8827899814,unnamed pond-7889-Westport Island,"7889"
-69.8180039516,45.8734843049,unnamed pond-7890-Plymouth Twp,"7890"
-69.8208611671,45.8737690842,unnamed pond-7892-Plymouth Twp,"7892"
-69.5914821946,43.8383615949,unnamed pond-7893-Boothbay,"7893"
-69.6116208665,43.8690582787,unnamed pond-7895-Boothbay Harbor,"7895"
-70.0240169898,45.5107902407,unnamed pond-7896-Johnson Mountain Twp,"7896"
-70.019576989,45.5157884112,unnamed pond-7898-Johnson Mountain Twp,"7898"
-69.7370446718,44.0679435298,unnamed pond-7899-Dresden,"7899"
-69.9926668511,45.4679268517,unnamed pond-7900-Johnson Mountain Twp,"7900"
-69.6168801388,44.0742561567,unnamed pond-7901-Alna,"7901"
-70.0238160303,45.4977126603,unnamed pond-7902-Johnson Mountain Twp,"7902"
-69.6655127774,44.1227774976,unnamed pond-7903-Alna,"7903"
-70.1048760404,45.4742918563,unnamed pond-7904-Johnson Mountain Twp,"7904"
-69.4515874143,44.2083253812,unnamed pond-7905-Jefferson,"7905"
-70.1019069001,45.4783993134,unnamed pond-7906-Johnson Mountain Twp,"7906"
-69.5028265934,44.2622092886,unnamed pond-7907-Somerville,"7907"
-70.0213620769,45.4803859702,unnamed pond-7908-Johnson Mountain Twp,"7908"
-69.4662461121,44.2822752714,unnamed pond-7909-Somerville,"7909"
-70.0211063342,45.4893680695,unnamed pond-7910-Johnson Mountain Twp,"7910"
-69.4336675667,44.3303888012,unnamed pond-7911-Hibberts Gore,"7911"
-69.8323090359,45.8228505423,unnamed pond-7912-West Middlesex Canal Grant Twp,"7912"
-69.288842596,44.1452092031,unnamed pond-7913-Warren,"7913"
-69.9233937516,45.8469989963,unnamed pond-7914-Soldiertown Twp T2 R3 NBKP,"7914"
-69.9205133385,45.8493188464,unnamed pond-7916-Soldiertown Twp T2 R3 NBKP,"7916"
-69.9292263848,45.8493197576,unnamed pond-7918-Soldiertown Twp T2 R3 NBKP,"7918"
-69.2862636991,44.1444284547,unnamed pond-7919-Warren,"7919"
-69.9276392879,45.8510476287,unnamed pond-7920-Soldiertown Twp T2 R3 NBKP,"7920"
-69.8510947766,45.8498559541,unnamed pond-7922-West Middlesex Canal Grant Twp,"7922"
-69.2779184379,44.0771935655,unnamed pond-7923-Warren,"7923"
-69.7987416454,45.8599940442,unnamed pond-7924-West Middlesex Canal Grant Twp,"7924"
-69.7963719851,45.8590445915,unnamed pond-7926-West Middlesex Canal Grant Twp,"7926"
-69.240096367,44.0928007389,unnamed pond-7927-Warren,"7927"
-69.2204732964,44.0698259531,unnamed pond-7929-Warren,"7929"
-69.8252143643,45.8018315867,unnamed pond-7930-West Middlesex Canal Grant Twp,"7930"
-69.2004599009,44.1362762258,unnamed pond-7931-Warren,"7931"
-69.8287318239,45.8032158223,unnamed pond-7932-West Middlesex Canal Grant Twp,"7932"
-69.2631969195,44.1428646903,unnamed pond-7933-Warren,"7933"
-69.8206261738,45.7973834917,unnamed pond-7934-West Middlesex Canal Grant Twp,"7934"
-69.300921295,44.1016384378,unnamed pond-7935-Warren,"7935"
-69.8456158494,45.8274354072,unnamed pond-7938-West Middlesex Canal Grant Twp,"7938"
-69.8525001727,45.8405848438,unnamed pond-7940-West Middlesex Canal Grant Twp,"7940"
-68.886436508,44.0322833932,unnamed pond-7941-Vinalhaven,"7941"
-68.8380468457,44.0609001453,unnamed pond-7943-Vinalhaven,"7943"
-68.7213029095,45.4192537654,unnamed pond-7944-Seboeis Plt,"7944"
-68.7197447908,45.4157124273,unnamed pond-7946-Seboeis Plt,"7946"
-68.822535764,44.043624821,unnamed pond-7947-Vinalhaven,"7947"
-68.7819705412,45.380044094,unnamed pond-7948-Seboeis Plt,"7948"
-68.8229852924,45.4205981891,unnamed pond-7950-Seboeis Plt,"7950"
-68.8549367756,44.0933452411,unnamed pond-7951-Vinalhaven,"7951"
-68.8138068123,45.4110800042,unnamed pond-7952-Seboeis Plt,"7952"
-68.8366814516,44.0712165783,unnamed pond-7953-Vinalhaven,"7953"
-68.8016047839,45.4132869267,unnamed pond-7954-Seboeis Plt,"7954"
-69.281255588,44.2047778925,unnamed pond-7955-Union,"7955"
-68.8101487734,45.4203657522,unnamed pond-7956-Seboeis Plt,"7956"
-69.2629850884,44.1973925626,unnamed pond-7957-Union,"7957"
-68.7976426395,45.4088499069,unnamed pond-7958-Seboeis Plt,"7958"
-69.2235306223,44.2147892773,unnamed pond-7959-Union,"7959"
-68.7945150172,45.4065935756,unnamed pond-7960-Seboeis Plt,"7960"
-69.2416101046,44.2234132071,unnamed pond-7961-Union,"7961"
-68.7908425454,45.442900662,unnamed pond-7962-Cedar Lake Twp,"7962"
-69.2264659319,44.2074418918,unnamed pond-7963-Union,"7963"
-69.2338053015,44.2070150622,unnamed pond-7965-Union,"7965"
-68.8444610517,45.5137979404,unnamed pond-7966-Cedar Lake Twp,"7966"
-69.3712678607,44.2753867807,unnamed pond-7967-Washington,"7967"
-68.7797164181,45.5262249779,unnamed pond-7968-Cedar Lake Twp,"7968"
-69.3722928777,44.2765726214,unnamed pond-7969-Washington,"7969"
-68.8812488142,45.5483163648,unnamed pond-7970-Long A Twp,"7970"
-69.4390263615,44.2415540255,unnamed pond-7971-Washington,"7971"
-68.8945597576,45.5497369389,unnamed pond-7972-Long A Twp,"7972"
-69.3614216386,44.2979689325,unnamed pond-7973-Washington,"7973"
-68.8392498331,45.5438256184,unnamed pond-7974-Long A Twp,"7974"
-69.1779067193,43.9836715235,unnamed pond-7975-Saint George,"7975"
-68.8362944342,45.5529593349,unnamed pond-7976-Long A Twp,"7976"
-69.1676786298,44.0883187388,unnamed pond-7977-Thomaston,"7977"
-69.1475321511,44.0943625049,unnamed pond-7979-Thomaston,"7979"
-69.1651670317,45.6659055108,unnamed pond-7980-TA R11 WELS,"7980"
-69.1493878315,44.0996333651,unnamed pond-7981-Thomaston,"7981"
-68.9900944216,45.9330696264,unnamed pond-7982-T3 R10 WELS,"7982"
-69.1515642099,44.0974307027,unnamed pond-7983-Thomaston,"7983"
-68.9852797238,45.9341176289,unnamed pond-7984-T3 R10 WELS,"7984"
-69.112388917,45.9648942536,unnamed pond-7986-T4 R11 WELS,"7986"
-69.1390276883,44.1018050891,unnamed pond-7987-Thomaston,"7987"
-69.7013946609,46.0947177426,unnamed pond-7988-T5 R15 WELS,"7988"
-69.7019726204,46.0918758894,unnamed pond-7990-T5 R15 WELS,"7990"
-69.2010955272,43.9873374978,unnamed pond-7991-Saint George,"7991"
-69.2051308103,43.9875259561,unnamed pond-7993-Saint George,"7993"
-69.6936055247,46.22134893,unnamed pond-7994-T7 R15 WELS,"7994"
-69.1986730715,43.9773800256,unnamed pond-7995-Saint George,"7995"
-69.6073761291,46.2515208426,unnamed pond-7996-T7 R15 WELS,"7996"
-69.2303058014,43.9434741796,unnamed pond-7997-Saint George,"7997"
-69.613247508,46.2596071887,unnamed pond-7998-T7 R15 WELS,"7998"
-69.106033807,44.1987181139,unnamed pond-7999-Rockport,"7999"
-69.6540669229,46.288884488,unnamed pond-8000-T7 R15 WELS,"8000"
-69.1072675846,44.1992151818,unnamed pond-8001-Rockport,"8001"
-69.6645516235,46.2850011558,unnamed pond-8002-T7 R15 WELS,"8002"
-69.1587522002,44.1810579428,unnamed pond-8003-Rockport,"8003"
-69.6720658877,46.2976409056,unnamed pond-8004-T7 R15 WELS,"8004"
-69.1079395849,44.1997150634,unnamed pond-8005-Rockport,"8005"
-69.1375081497,44.104412153,unnamed pond-8007-Rockland,"8007"
-69.6836890782,46.302800485,unnamed pond-8008-T7 R15 WELS,"8008"
-69.1391676141,44.1049517767,unnamed pond-8009-Rockland,"8009"
-69.6857244983,46.3035249948,unnamed pond-8010-T7 R15 WELS,"8010"
-69.1349229423,44.1112781275,unnamed pond-8011-Rockland,"8011"
-69.6873104178,46.3040938263,unnamed pond-8012-T7 R15 WELS,"8012"
-69.13318664,44.1111377141,unnamed pond-8013-Rockland,"8013"
-69.1372209698,44.1074704522,unnamed pond-8015-Rockland,"8015"
-69.7172512571,46.282855657,unnamed pond-8016-T7 R15 WELS,"8016"
-69.136646168,44.1070595768,unnamed pond-8017-Rockland,"8017"
-69.7239697089,46.2886753413,unnamed pond-8018-T7 R15 WELS,"8018"
-69.1415961706,44.1179289995,unnamed pond-8019-Rockland,"8019"
-69.1428673323,44.1180528009,unnamed pond-8021-Rockland,"8021"
-68.9774928479,45.5478663095,unnamed pond-8022-TB R10 WELS,"8022"
-69.1146941926,44.127570395,unnamed pond-8023-Rockland,"8023"
-68.9992373957,45.5722352126,unnamed pond-8024-TB R10 WELS,"8024"
-69.151193979,44.1287498491,unnamed pond-8025-Rockland,"8025"
-68.9833955585,45.6258134033,unnamed pond-8026-TA R10 WELS,"8026"
-69.0718823945,44.0776585245,unnamed pond-8027-Owls Head,"8027"
-68.9807878807,45.6231524832,unnamed pond-8028-TA R10 WELS,"8028"
-69.0585481028,44.0735993139,unnamed pond-8029-Owls Head,"8029"
-69.0129720728,45.5999186627,unnamed pond-8032-TA R10 WELS,"8032"
-69.0321517929,45.5902093163,unnamed pond-8034-TA R10 WELS,"8034"
-69.2253096348,44.2667943708,unnamed pond-8035-Hope,"8035"
-69.0341987847,45.5882189327,unnamed pond-8036-TA R10 WELS,"8036"
-69.1945715646,44.2133503851,unnamed pond-8037-Hope,"8037"
-68.8574101813,45.7284452667,unnamed pond-8038-T1 R9 WELS,"8038"
-69.2914839139,44.0157031567,unnamed pond-8039-Friendship,"8039"
-68.8492114235,45.7347222781,unnamed pond-8040-T1 R9 WELS,"8040"
-69.2638563393,44.0220649993,unnamed pond-8041-Cushing,"8041"
-68.9072482972,45.7464223564,unnamed pond-8042-T1 R9 WELS,"8042"
-69.2514805444,44.0022697287,unnamed pond-8043-Cushing,"8043"
-68.8697125152,45.7538408155,unnamed pond-8044-T1 R9 WELS,"8044"
-69.219727253,44.0223596558,unnamed pond-8045-Cushing,"8045"
-68.9091218911,45.7532580516,unnamed pond-8046-T1 R9 WELS,"8046"
-69.3596859297,44.322233897,unnamed pond-8047-Liberty,"8047"
-68.9127682987,45.7567232483,unnamed pond-8048-T1 R9 WELS,"8048"
-69.280093951,44.2995588438,unnamed pond-8049-Appleton,"8049"
-69.2906248759,44.3260421283,unnamed pond-8051-Appleton,"8051"
-69.2198837126,44.2889036626,unnamed pond-8053-Appleton,"8053"
-69.2326067612,44.296568823,unnamed pond-8055-Appleton,"8055"
-68.9760387867,45.7521856782,unnamed pond-8056-T1 R10 WELS,"8056"
-69.2270060807,44.3012280162,unnamed pond-8057-Appleton,"8057"
-68.9813633349,45.7539502038,unnamed pond-8058-T1 R10 WELS,"8058"
-69.2227917835,44.305316266,unnamed pond-8059-Appleton,"8059"
-69.0566184231,45.6867213038,unnamed pond-8060-T1 R10 WELS,"8060"
-70.0261790691,44.2837280972,unnamed pond-8061-Winthrop,"8061"
-69.0632732413,45.700973025,unnamed pond-8062-T1 R10 WELS,"8062"
-69.9468277505,44.2984372137,unnamed pond-8063-Winthrop,"8063"
-69.0648654564,45.7416454102,unnamed pond-8064-T1 R10 WELS,"8064"
-69.5634571188,44.3177537096,unnamed pond-8067-Windsor,"8067"
-69.1119260591,45.7115482189,unnamed pond-8068-T1 R11 WELS,"8068"
-69.5667803007,44.2938982524,unnamed pond-8069-Windsor,"8069"
-69.1287511319,45.7101396594,unnamed pond-8070-T1 R11 WELS,"8070"
-69.5823542856,44.2981814736,unnamed pond-8071-Windsor,"8071"
-69.1193891038,45.71089838,unnamed pond-8072-T1 R11 WELS,"8072"
-69.8945520329,44.2506677091,unnamed pond-8073-West Gardiner,"8073"
-69.0978203765,45.6957597617,unnamed pond-8076-T1 R11 WELS,"8076"
-69.9129090086,44.2100678325,unnamed pond-8077-Litchfield,"8077"
-69.095576776,45.6921162757,unnamed pond-8078-T1 R11 WELS,"8078"
-69.6398484227,44.5463021535,unnamed pond-8081-Waterville,"8081"
-69.1719076827,45.7061581555,unnamed pond-8082-T1 R11 WELS,"8082"
-69.1156461763,45.7182064569,unnamed pond-8084-T1 R11 WELS,"8084"
-69.2920820545,45.6881039036,unnamed pond-8086-T1 R12 WELS,"8086"
-69.9480289724,44.5732739531,unnamed pond-8089-Vienna,"8089"
-69.9841133155,44.5357036723,unnamed pond-8091-Vienna,"8091"
-69.2472955532,45.7095760889,unnamed pond-8092-T1 R12 WELS,"8092"
-70.0113487732,44.5345178086,unnamed pond-8093-Vienna,"8093"
-69.2413845798,45.7233469818,unnamed pond-8094-T1 R12 WELS,"8094"
-69.9504385678,44.5715562652,unnamed pond-8095-Vienna,"8095"
-69.2371015876,45.7282388017,unnamed pond-8096-T1 R12 WELS,"8096"
-69.6692005057,44.44257281,unnamed pond-8097-Vassalboro,"8097"
-67.2885961855,45.1205950242,unnamed pond-81-Baring Plt,"0081"
-69.2249467157,45.7339801398,unnamed pond-8100-T1 R12 WELS,"8100"
-69.8718723748,44.6039146719,unnamed pond-8101-Rome,"8101"
-69.9033214638,44.6027120661,unnamed pond-8103-Rome,"8103"
-69.2251546256,45.6858010383,unnamed pond-8106-T1 R12 WELS,"8106"
-69.9732054151,44.3891504314,unnamed pond-8107-Readfield,"8107"
-69.2070435046,45.7590889833,unnamed pond-8108-T1 R12 WELS,"8108"
-69.3750752781,45.7136083987,unnamed pond-8110-T1 R13 WELS,"8110"
-69.3290689085,45.7220929869,unnamed pond-8112-T1 R13 WELS,"8112"
-69.4240961924,45.7573862494,unnamed pond-8118-T1 R13 WELS,"8118"
-69.9202250364,44.4777977856,unnamed pond-8119-Mount Vernon,"8119"
-68.936906206,45.772500852,unnamed pond-8120-T2 R9 WELS,"8120"
-69.9920138322,44.5135011909,unnamed pond-8121-Mount Vernon,"8121"
-68.8916311096,45.7638594802,unnamed pond-8122-T2 R9 WELS,"8122"
-69.9149718738,44.4493936871,unnamed pond-8123-Mount Vernon,"8123"
-68.8800099654,45.7759853553,unnamed pond-8124-T2 R9 WELS,"8124"
-69.9158698681,44.408590368,unnamed pond-8125-Mount Vernon,"8125"
-68.8824402745,45.7785557342,unnamed pond-8126-T2 R9 WELS,"8126"
-69.9855050789,44.5176381243,unnamed pond-8127-Mount Vernon,"8127"
-68.9376397987,45.8386059638,unnamed pond-8128-T2 R9 WELS,"8128"
-69.9896881913,44.4407493042,unnamed pond-8129-Mount Vernon,"8129"
-68.9289413884,45.8421337533,unnamed pond-8130-T2 R9 WELS,"8130"
-69.9305455734,44.5039635036,unnamed pond-8131-Mount Vernon,"8131"
-68.9255309056,45.8429295564,unnamed pond-8132-T2 R9 WELS,"8132"
-68.876156772,45.8388030076,unnamed pond-8134-T2 R9 WELS,"8134"
-68.8666370064,45.840923292,unnamed pond-8136-T2 R9 WELS,"8136"
-70.0358140868,44.1970065069,unnamed pond-8137-Monmouth,"8137"
-68.8476571428,45.8300440275,unnamed pond-8138-T2 R9 WELS,"8138"
-69.9991830793,44.1940305599,unnamed pond-8139-Monmouth,"8139"
-68.8413843054,45.8237605754,unnamed pond-8140-T2 R9 WELS,"8140"
-70.025504136,44.2760084222,unnamed pond-8141-Monmouth,"8141"
-68.8399921409,45.8216660299,unnamed pond-8142-T2 R9 WELS,"8142"
-70.0060937733,44.2266300554,unnamed pond-8145-Monmouth,"8145"
-68.8475229127,45.8338601119,unnamed pond-8146-T2 R9 WELS,"8146"
-69.9323994731,44.215015405,unnamed pond-8149-Litchfield,"8149"
-68.8556428042,45.8207587585,unnamed pond-8152-T2 R9 WELS,"8152"
-69.9432333723,44.2197770536,unnamed pond-8153-Litchfield,"8153"
-68.8941651392,45.8168511205,unnamed pond-8154-T2 R9 WELS,"8154"
-69.9236876184,44.1829466239,unnamed pond-8155-Litchfield,"8155"
-68.9060101473,45.809830375,unnamed pond-8156-T2 R9 WELS,"8156"
-69.8180236815,44.297344796,unnamed pond-8157-Hallowell,"8157"
-68.9267938725,45.8079259499,unnamed pond-8158-T2 R9 WELS,"8158"
-69.8241222901,44.3014410092,unnamed pond-8159-Hallowell,"8159"
-68.9397553626,45.8197439469,unnamed pond-8160-T2 R9 WELS,"8160"
-68.9207752567,45.8094464286,unnamed pond-8162-T2 R9 WELS,"8162"
-68.8883746816,45.8085284694,unnamed pond-8164-T2 R9 WELS,"8164"
-69.7819004525,44.2273968113,unnamed pond-8165-Gardiner,"8165"
-68.8971274734,45.8058629295,unnamed pond-8166-T2 R9 WELS,"8166"
-70.1135049967,44.4580413806,unnamed pond-8167-Fayette,"8167"
-68.8700298681,45.8002802288,unnamed pond-8168-T2 R9 WELS,"8168"
-70.1127881453,44.4580532652,unnamed pond-8169-Fayette,"8169"
-68.877516607,45.801267503,unnamed pond-8170-T2 R9 WELS,"8170"
-70.1118645199,44.4624051518,unnamed pond-8171-Fayette,"8171"
-68.8440232068,45.77915411,unnamed pond-8172-T2 R9 WELS,"8172"
-70.0625579974,44.4399577778,unnamed pond-8173-Fayette,"8173"
-68.8745911505,45.7831512994,unnamed pond-8174-T2 R9 WELS,"8174"
-68.8451580716,45.7817080812,unnamed pond-8176-T2 R9 WELS,"8176"
-70.1122140422,44.4602787756,unnamed pond-8177-Fayette,"8177"
-68.8458910351,45.7846313594,unnamed pond-8178-T2 R9 WELS,"8178"
-68.8588462559,45.7873040662,unnamed pond-8180-T2 R9 WELS,"8180"
-69.0462389773,45.7741595458,unnamed pond-8182-T2 R10 WELS,"8182"
-69.0286733649,45.7739805283,unnamed pond-8184-T2 R10 WELS,"8184"
-69.4653138433,44.6465622344,unnamed pond-8185-Clinton,"8185"
-69.0537811689,45.7606128832,unnamed pond-8186-T2 R10 WELS,"8186"
-69.5279204966,44.6970860363,unnamed pond-8187-Clinton,"8187"
-69.028783996,45.8084724237,unnamed pond-8188-T2 R10 WELS,"8188"
-69.4943455188,44.370100018,unnamed pond-8189-China,"8189"
-69.0355680491,45.8063382824,unnamed pond-8190-T2 R10 WELS,"8190"
